,id,name,address,symbol,url,description,chain,logo,audits,gecko_id,cmcId,category,chains,module,twitter,audit_links,oracles,tvl,change_1h,change_1d,change_7d,fdv,mcap,language,staking
445,1450,Solidex,fantom:0xd31fcd1f7ba190dbc75354046f6024a9b86014d7,SEX,https://solidexfinance.com,"Solidex is a protocol to optimize yield, voting power, and liquidity provisioning on Solidly.",Fantom,https://icons.llama.fi/solidex.png,0,solidex,18398,Yield Aggregator,['Fantom'],solidex/index.js,SolidexFantom,,[],4753219.527074952,-2.5081260027902204,4.5217696612863705,3.4155298034374226,,193380.0,,1952730.135053994
446,1407,Solidly,fantom:0x888ef71766ca594ded1f0fa3ae64ed2941740a20,SOLID,https://solidly.exchange/,"Solidly allows low cost, near 0 slippage trades on uncorrelated or tightly correlated assets. The protocol incentivizes fees instead of liquidity. Liquidity providers (LPs) are given incentives in the form of token",Fantom,https://icons.llama.fi/solidly.jpg,2,solidly,18399,Dexes,['Fantom'],solidly/index.js,solidlyexchange,['https://github.com/andrecronje/solidly/blob/master/audits/e456a816-3802-4384-894c-825a4177245a.pdf'],[],4753219.51052451,-2.9214718184423702,4.521771008994506,3.4155303397079138,11464994.0,0.0,Solidity,
447,1505,Floor Dao,0xf59257E961883636290411c11ec5Ae622d19455e,FLOOR,https://floor.xyz/,Deep liquidity and High Yield strategies for NFTs,Ethereum,https://icons.llama.fi/floor-dao.jpg,0,floordao,18440,Reserve Currency,['Ethereum'],floor-dao/index.js,FloorDAO,,[],4733544.10723207,0.7116863990921161,4.94585373027283,51.27266003964695,7494067.0,6670187.0,,5543845.980793362
448,451,Karura Swap,-,-,https://acala.network/karura,"Karura Swap is a trustless, automated market maker (AMM)-styled decentralized exchange on the Karura network.",Karura,https://icons.llama.fi/karura-swap.jpg,0,,,Dexes,['Karura'],karura-dex/index.js,KaruraNetwork,,,4710528.7219449775,0.4644896847015616,2.634580326346139,19.77894458563148,,,,
449,588,Mobius Money,celo:0x73a210637f6f6b7005512677ba6b3c96bb4aa44b,MOBI,https://www.mobius.money,A cross-chain stableswap protocol built on Celo.,Celo,https://icons.llama.fi/mobius-money.png,3,mobius-money,14099,Dexes,['Celo'],mobius/index.js,MobiusMoney,,,4700794.368998342,0.6114735655307584,4.365001694212168,17.777984654499008,1856000.0,0.0,,
450,407,Mars Poolin,0x66C0DDEd8433c9EA86C8cf91237B14e10b4d70B7,MARS,https://mars.poolin.fi,"Mars is the first Ethereum-based, decentralized standardized hashrate protocol. Mars Project combines standardized hashrate product and liquidity mining together, packing PoW mining into an on-chain protocol.",Ethereum,https://icons.llama.fi/mars-poolin.jpg,0,mars,8253,Yield,['Ethereum'],marspoolin/index.js,MarsProject2020,,,4671055.3165272605,0.3522945033460019,-1.6067573847006713,9.850920561221656,,217368.0,,
451,1351,WigoSwap,fantom:0xE992bEAb6659BFF447893641A378FbbF031C5bD6,WIGO,https://wigoswap.io/,DeFi hub on Fantom network with LIFETIME farming earnings powered by Gamified Burning Mechanism (GBM),Fantom,https://icons.llama.fi/wigoswap.png,2,wigoswap,18148,Dexes,['Fantom'],wigoswap/index.js,WigoSwap,['https://certik.com/projects/wigoswap'],,4605571.469047853,0.4892350722305565,3.458913633491619,2.0444377593177308,670701.0,0.0,,211260.34334593074
452,1594,Symbiosis Finance,0xd38bb40815d2b0c2d2c866e0c72c5728ffc76dd9,SIS,https://symbiosis.finance,"Symbiosis aggregates decentralized exchange liquidity across any EVM and non-EVM networks. Swap any token and transfer liquidity. Yes, any.",Multi-Chain,https://icons.llama.fi/symbiosis-finance.png,2,symbiosis-finance,15084,Cross Chain,"['Binance', 'Ethereum', 'Polygon', 'Avalanche', 'Boba']",symbiosis-finance/index.js,symbiosis_fi,['https://github.com/symbiosis-finance/audits/tree/master/Symbiosis%20Protocol'],[],4556891.295553697,0.44441447783241017,-0.7245838131704829,-0.52973046280718,25474374.0,4405551.0,,
453,1404,GotchiVault,polygon:0x51195e21BDaE8722B29919db56d95Ef51FaecA6C,VGHST,https://www.gotchivault.com,Gotchi Vault allows users to deposit their GHST and Aavegotchis into the Vault smart contracts to be collectively managed.,Polygon,https://icons.llama.fi/gotchivault.png,0,,,Staking,['Polygon'],GotchiVault/index.js,GotchiVault,,[],4524868.456816294,0.7415846536600839,-0.02001714836697488,-2.625845176535975,,,Solidity,
454,1852,Gardens DAO,,-,https://gardensdao.eth.limo/#/home,"Based on the 1hive model, Gardens is a framework for a new kind of DAO - a composable, sufficiently decentralized, and self-improving system, limited only by your community's collective imagination.",xDai,https://icons.llama.fi/gardensdao.png,0,,,Services,['xDai'],gardensdao/index.js,gardensdao,,[],4481897.258690537,-0.009574448207970931,2.127942097471319,22.77682039440751,,,,
455,1295,BurgerSwap,bsc:0xae9269f27437f0fcbc232d39ec814844a51d6b8f,BURGER,https://burgerswap.org/trade/swap,"BurgerSwap is the first cross-chain aggregator combining rates and prices from the leading DEXs and CEXs; By combining the switch protocol, BurgerSwap, has integrated CEXs, DEXs, and DeFi deals into a single platform",Binance,https://icons.llama.fi/burgerswap.jpg,0,burger-swap,7158,Dexes,['Binance'],burgerswap/index.js,burger_swap,,,4470740.3932355875,0.3504746679997339,3.307353899685836,10.535290751752598,37266922.0,0.0,,173039.36398428387
456,128,Hegic,0x584bC13c7D411c00c01A62e8019472dE68768430,HEGIC,https://www.hegic.co/ ,"Trade non-custodial options for profits or to hedge your positions.
",Multi-Chain,https://icons.llama.fi/hegic.jpg,2,hegic,6929,Options,"['Ethereum', 'Arbitrum']",hegic/index.js,HegicOptions,['https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-Hegic-v1.0.pdf'],,4435172.217693906,0.7463494580850494,4.060860586154533,7.563934862066674,27509710.0,6427381.0,,
457,689,Kalata,bsc:0x32299c93960bb583a43c2220dc89152391a610c5,KALA,https://www.kalata.io/,Overcollateralized minting of synthetic assets,Binance,https://icons.llama.fi/kalata.png,0,kalata,9353,Synthetics,['Binance'],kalata/index.js,KalataOfficial,,,4416648.389608411,0.17175076911250642,0.2021006534585581,1.7106159982358378,,0.0,,74307.34924753715
458,1412,Crema Finance,,-,https://www.crema.finance,Crema Finance is a powerful concentrated liquidity protocol built on Solana that provides superior performance for both traders and liquidity providers. It changes the Solana DeFi game by introducing a series of innovations to improve the overall capital efficiency and trading depth.,Solana,https://icons.llama.fi/crema-finance.png,0,,,Dexes,['Solana'],crema.js,Crema_Finance,,[],4356437.846048,0.32374583459318274,-7.866756971907279,12.706049952425417,,,,
459,1868,Surfswap,kava:0x88905056caCBb5554Add698204B6a757BEcA278D,TIDE,https://surfdex.io,"Community DEX on Kava. One-stop shop for the crypto community, enabling peer-to-peer transactions.",Kava,https://icons.llama.fi/surfswap.png,2,,,Dexes,['Kava'],surfswap/index.js,SurfswapDEX,['https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-Beamswap-v1.0.pdf'],['TWAP'],4327706.922310669,0.04074937382321764,-0.07406658838763747,-8.834723214864738,,,,
460,713,Polkaswap,,PSWAP,https://polkaswap.io,Polkaswap is a DEX built on SORA network,Sora,https://icons.llama.fi/polkaswap.png,0,polkaswap,1101,Dexes,['Sora'],sora.js,polkaswap,,,4278131.5656574,2.1619592055302377,18.6325471482877,10.911018804296774,19741301.0,7221368.0,,
461,1777,Pandora,bsc:0xb72ba371c900aa68bb9fa473e93cfbe212030fcb,PSR,https://pandora.digital,"Pandora Digital is a next-gen decentralized ecosystem that aims to redefine and disrupt decentralized finance through AMM, NFTs, and GameFi.",Binance,https://icons.llama.fi/pandora.png,2,,18838,Dexes,['Binance'],pandora-digital/index.js,Pandora_DEX,['https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-Pandora-v1.0.pdf'],[],4239258.28653539,0.10586169601643292,9.97282112360756,6.685580758868625,,,,
462,1289,BeamSwap,moonbeam:0xcd3B51D98478D53F4515A306bE565c6EebeF1D58,GLINT,https://beamswap.io,Defi Hub on Moonbeam,Moonbeam,https://icons.llama.fi/beamswap.jpg,2,beamswap,17035,Dexes,['Moonbeam'],beamswap/index.js,Beamswapio,['https://docs.beamswap.io/contracts/audit'],['DIA'],4226137.558375203,0.6522077968523519,-17.175152659790484,-11.741028184696049,3235270.0,473267.0,,680545.0605682353
463,503,Lyra,optimism:0x50c5725949a6f0c72e6c4a641f24049a917db0cb,LYRA,https://www.lyra.finance,The first complete decentralized options protocol built on Ethereum,Multi-Chain,https://icons.llama.fi/lyra.jpg,2,lyra-finance,15447,Options,"['Ethereum', 'Optimism']",lyra/index.js,lyrafinance,['https://github.com/lyra-finance/lyra-protocol/tree/master/audits/v1'],['Chainlink'],4193558.5420085145,0.25635898601790075,-0.1748240242937129,-2.277243373884758,64278266.0,7780843.0,,2814490.0498112836
464,322,Yogi Finance,bsc:0x88888C8783a88aD40d995073Ab7FBbe8d34aCdA8,YOGI,https://yogi.fi,"Automated portfolio manager, liquidity provider, and price sensor. Optimized for Polygon & BSC.",Multi-Chain,https://icons.llama.fi/yogi-finance.svg,2,,,Dexes,"['Polygon', 'Binance']",yogi/index.js,yogi_finance,['https://docs.yogi.fi/core-concepts/security/audits'],,4185015.9679926,0.06444279001256348,0.0016791464858556537,0.012569259898413065,,,,
465,1003,WagyuSwap,velas:0xabf26902fd7b624e0db40d31171ea9dddf078351,WAG,https://www.wagyuswap.app,"WagyuSwap is the leading decentralized exchange on the Velas Chain, which has been clocked as the fastest blockchain in the world.",Velas,https://icons.llama.fi/wagyuswap.jpg,2,wagyuswap,11354,Dexes,['Velas'],wagyuswap/index.js,WagyuSwap_app,['https://solidity.finance/audits/Wagyu'],,4172436.0558691868,0.0,0.5942028961511028,7.969143231124789,7612297.0,712184.0,,
466,1596,The Idols,0x9416ba76e88d873050a06e5956a3ebf10386b863,VIRTUE,https://www.theidols.io,The first staked ETH NFT. A 100% community aligned project which rewards NFT holders and protocol token stakers.,Ethereum,https://icons.llama.fi/the-idols.png,2,,,Reserve Currency,['Ethereum'],the-idols/index.js,TheIdolsNFT,['https://docs.theidols.io/resources/audit'],[],4170361.806301627,-0.3198987559124902,5.744694782834856,48.755859823877614,,,,0.0
467,138,Hakka Finance,0x0E29e5AbbB5FD88e28b2d355774e73BD47dE3bcd,HAKKA,https://hakka.finance/,Hakka Decentralized Finance Ecosystem Warped Spacetime with Crypto Native Primitives.,Ethereum,https://icons.llama.fi/hakka-finance.png,,hakka-finance,6622,Derivatives,['Ethereum'],hakka.js,hakkafinance,['https://github.com/hakkafinance/audit-reports'],['Chainlink'],4165296.0,-0.3734117086527533,7.79573009142706,47.11867447900201,1475052.0,678374.0,,
468,187,Unagii,-,-,https://www.unagii.com/,The automated DeFi yield platform with staking services.,Ethereum,https://icons.llama.fi/unagii.jpg,2,,,Yield,['Ethereum'],unagii.js,unagiidotcom,['https://docs.unagii.com/unagii-vaults/vaults-audits'],,4162370.171800579,0.7513092940124864,3.361844808857086,22.360664670420988,,,,
469,191,Opium,0x888888888889c00c67689029d7856aac1065ec11,OPIUM,https://www.opium.network/,"Opium is a universal and robust protocol
that allows for creating, settling, and trading any decentralised derivative.",Multi-Chain,https://icons.llama.fi/opium.jpg,2,opium,7230,Options,"['Polygon', 'Ethereum', 'Binance', 'Arbitrum']",opium.js,Opium_Network,['https://blog.smartdec.net/opium-smart-contracts-security-analysis-4c1857cfd93f'],,4158052.751515044,0.3789159498793566,5.262827767913578,40.48571784967362,21638757.0,1967899.0,,
470,1240,YuzuSwap,emerald:0xf02b3e437304892105992512539F769423a515Cb,YUZU,https://yuzu-swap.com,YuzuSwap is a decentralized exchange on the Oasis Emerald paratime that includes incentives like liquidity & and trade mining,Oasis,https://icons.llama.fi/yuzuswap.jpg,1,yuzuswap,18595,Dexes,['Oasis'],yuzu.js,Yuzu_Swap,['https://app.yuzu-swap.com/PeckShield-Audit-Report-YuzuSwap-v1.0_final.pdf'],,4153168.9291595086,-0.1702106819515592,2.53263140987805,9.70016222983952,,0.0,,
471,1683,Klayportal,,-,https://klayportal.hashquark.io,Staking tool built on Klaytn Network,Klaytn,https://icons.llama.fi/klayportal.png,0,,,Staking,['Klaytn'],klayportal/index.js,HashQuark,,[],4148435.791125489,-0.5367772108843383,6.754914349459767,11.48040016309497,,,,
472,1664,LlamaPay,,-,https://llamapay.io,LlamaPay is a multi-chain protocol that allows you to automate transactions and stream them by the second. The recipients can withdraw these funds at any time. This eliminates the need for manual transactions,Multi-Chain,https://icons.llama.fi/llamapay.png,2,,,Payments,"['Ethereum', 'Binance', 'Avalanche', 'Fantom', 'Optimism', 'Polygon', 'Metis', 'Meter', 'Arbitrum', 'xDai']",llamapay/index.js,llamapay_io,['https://github.com/LlamaPay/llamapay/blob/master/audits/PeckShield-Audit-Report-LlamaPay-v1.0.pdf'],[],4140575.576787137,0.13209027086504932,53.40866602218489,96.41394263736524,,,,
473,1278,YieldWolf,,-,https://yieldwolf.finance,Next-generation yield farming automation,Multi-Chain,https://icons.llama.fi/yieldwolf.jpg,2,,,Yield,"['Binance', 'Fantom', 'Avalanche', 'Cronos', 'Polygon', 'Celo', 'Harmony']",yieldwolf/index.js,YieldWolf,['https://paladinsec.co/projects/yieldwolf'],,4119218.13846688,0.7106859990311278,8.475445953277386,21.901482448155264,,,,
474,1647,Waterfall DeFi,bsc:0xd73F32833B6D5D9c8070c23e599e283a3039823C,WTF,https://waterfalldefi.org,Waterfall Defi is a risk lego / tranching protocol that offers fixed and variable yield products based on risk appetite,Multi-Chain,https://icons.llama.fi/waterfall-defi.png,2,waterfall-governance-token,12572,Yield Aggregator,"['Avalanche', 'Binance']",waterfalldefi/index.js,Waterfalldefi,['https://github.com/WaterfallDefi/Waterfall-audit/blob/main/SlowMist%20Audit%20Report%20-%20Waterfall%20DeFi%20Mainnet.pdf'],['Chainlink'],4030771.5961894654,-0.6016760350244965,2.114785839266858,7.035290172594031,7238618.0,1743532.0,,73476.94465881225
475,377,Ethernity Chain,0xbbc2ae13b23d715c30720f079fcd9b4a74093505,ERN,https://ethernity.io/,A community-oriented platform that produces limited edition authenticated NFTs and trading cards created by your favorite artists and endorsed by notable figures.,Ethereum,https://icons.llama.fi/ethernity-chain.jpg,0,ethernity-chain,8615,Yield,['Ethereum'],ethernity/index.js,EthernityChain,,['Chainlink'],4009698.233883623,1.1171550827462369,3.4289595757300333,42.491208634608,54938410.0,28618174.0,,
476,745,Atlantis Loans,bsc:0x1fd991fb6c3102873ba68a4e6e6a87b3a5c10271,ATL,https://atlantis.loans,Atlantis is a decentralised money market that enables users to borrow and supply digital assets to the protocol within a non-custodial environment directly within the Binance Smart Chain,Binance,https://icons.llama.fi/atlantis-loans.png,2,atlantis-loans,13121,Lending,['Binance'],atlantisloans/index.js,atlantis_loans,['https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-Atlantis-v1.0.pdf'],,3984721.7219545394,0.4654906834577588,4.791794947810189,18.317801777890466,,185824.0,,48903.41162170521
477,1881,Toros,,-,https://toros.finance,Toros Finance is a platform which provides automated Dynamic Vaults with various investment strategies.,Multi-Chain,https://icons.llama.fi/toros.png,1,,,Indexes,"['Polygon', 'Optimism']",toros/index.js,torosfinance,['https://www.certik.com/projects/dhedge'],['Chainlink'],3984011.4391897535,0.01370542246783657,1.6518667183462128,7.38771509117602,,,,
478,967,Babylon Finance,0xf4dc48d260c93ad6a96c5ce563e70ca578987c74,BABL,https://www.babylon.finance,"Babylon is a community-led asset management protocol that enables users to invest in DeFi together. It's built on the Ethereum network and it's non-custodial, transparent, permission-less, and governed by the community. Babylonians can create investment communities (called 'Gardens') and invite people to deposit capital. Members participate in the garden by joining the telegram chat, suggesting investment Strategies and voting on Strategies. Members receive rewards based on their contributions.",Ethereum,https://icons.llama.fi/babylon-finance.jpg,2,babylon-finance,14228,Indexes,['Ethereum'],babylon-finance/index.js,BabylonFinance,['https://github.com/babylon-finance/security/tree/main/audits'],,3980893.6420076033,0.7350001832983111,-7.031826371099925,14.342357466269235,8607332.0,2190704.0,,4105.7293924451305
479,236,Perlin,0xeca82185adce47f39c684352b0439f030f860318,PERL,https://perlinx.finance/,"Democratizing the trading of real-world assets through decentralized liquidity pools and synthetic asset generation

",Ethereum,https://icons.llama.fi/perlin.jpg,2,perlin,4293,Dexes,['Ethereum'],perlinx/index.js,PerlinNetwork,['https://perlinx.finance/risks'],,3934283.4814591757,0.0,1.4657798946196863,32.12995582335671,,0.0,,
480,206,xToken,0x7f3edcdd180dbe4819bd98fee8929b5cedb3adeb,XTK,https://app.xtokenterminal.io/,"Passive, Efficient ERC20 Staking Strategies.",Multi-Chain,https://icons.llama.fi/xtoken.png,2,xtoken,8599,Yield,"['Ethereum', 'Arbitrum', 'Optimism', 'Polygon']",xtoken/index.js,xtokenterminal,['https://github.com/xtokenmarket/terminal-mining/tree/master/audits'],,3810445.289317264,0.46694778448608076,-9.791259620883636,12.943461796432246,16606833.0,4161515.0,,
481,1640,Eklipse Finance,klaytn:0x807c4e063eb0ac21e8eef7623a6ed50a8ede58ca,EKL,https://eklipse.finance,Eklipse is the first stable swap in the Klaytn ecosystem. It is issued being inspired by Curve.fi. It is a decentralized exchange (DEX) that minimizes unnecessary losses from swaps between identical assets.,Klaytn,https://icons.llama.fi/eklipse-finance.png,0,,,Dexes,['Klaytn'],eklipse/index.js,eklipseFinance,,[],3801805.2381231636,0.07543844835440439,-0.32325260144273216,-9.633575058046503,,,,649661.5874053821
482,632,FoxSwap,harmony:0x0159ed2e06ddcd46a25e74eb8e159ce666b28687,FOX,https://www.foxswap.one,Harmony yield farm and yield aggregator with auto-compounding vaults.,Harmony,https://icons.llama.fi/foxswap.jpg,2,farmers-only,12524,Yield,['Harmony'],farmersonly/index.js,FoxswapFi,['https://rugdoc.io/project/farmersonly/'],,3795262.454172781,0.06444279001256348,-0.001999999999995339,-0.001999999999995339,,0.0,,65499.089532009195
483,1110,Market,,-,https://www.market.xyz,"Join the world of permissionless DeFi by Leveraging your assets in isolated markets, where the rules are set by you and the community.",Multi-Chain,https://icons.llama.fi/market.jpg,0,,,Lending,"['Polygon', 'Fantom']",market.xyz/index.js,market_xyz,,,3794007.960787249,1.2297572025352679,2.666485750738275,5.7615476009612365,,,,
484,1486,Fountain Protocol,oasis:0xd1dF9CE4b6159441D18BD6887dbd7320a8D52a05,FTP,https://ftp.cash/,Fountain Protocol is a lending platform powered by Oasis. The protocol enables users to experience high capital efficiency one-stop management of DeFi assets. Taking advantage of the extremely efficient and low-cost Oasis Network.,Oasis,https://icons.llama.fi/fountain-protocol.png,2,fountain-protocol,18486,Lending,['Oasis'],Fountain-Protocol/index.js,fountainprot,['https://github.com/dev-fountain/fountain-protocol-audit'],['Band'],3785077.688140176,-0.09312737011599381,1.0531681776095354,9.906271947677794,,0.0,,
485,226,Erasure,0x1776e1f26f98b1a5df9cd347953a26dd3cb46671,NMR,https://erasure.world/,A new kind of hedge fund built by a network of data scientists,Ethereum,https://icons.llama.fi/erasure.png,2,numeraire,1732,Derivatives,['Ethereum'],erasure/index.js,numerai,['https://github.com/erasureprotocol/NMR/tree/master/audits'],,3739035.5327313985,2.115969849114663e-06,1.7271376621299481,-1.550708849560536,161807599.0,89789374.0,,
486,513,QuipuSwap,tezos:KT193D4vozYnhGJQVtw7CoxxqphqUEEwK6Vb,QUIPU,https://quipuswap.com,"QuipuSwap is an open-source protocol that provides an interface for the seamless decentralized exchange of Tezos-based tokens and XTZ. Liquidity providers are able to earn both from swap fees and baker rewards, using benefits provided by the Tezos protocol such as liquid XTZ delegation.",Tezos,https://icons.llama.fi/quipuswap.png,2,quipuswap-governance-token,,Dexes,['Tezos'],quipuswap/index.js,QuipuSwap,['https://leastauthority.com/static/publications/LeastAuthority_Tezos_Foundation_QuipuSwap_Smart_Contracts_Final_Audit_Report.pdf'],,3697343.831914084,-0.0399399315538318,3.836169244836924,10.857293922431552,,0.0,,
487,509,Centrifuge,0xc221b7e65ffc80de234bbb6667abdd46593d34f0,CFG,https://tinlake.centrifuge.io,Centrifuge is an open market place of real-world asset pools. Investments earn rewards in CFG token.,Ethereum,https://icons.llama.fi/centrifuge.jpg,2,wrapped-centrifuge,6748,RWA,['Ethereum'],tinlake/index.js,centrifuge,['https://github.com/centrifuge/security/blob/master/audits/tinlake/LA-Tinlake-Audit-v0.3.0.pdf'],,3690539.149167869,-0.14072336007777153,-0.26849881277244947,-16.157212591805006,0.0,86894464.0,,
488,450,Scream,fantom:0xe0654C8e6fd4D733349ac7E09f6f23DA256bF475,SCREAM,https://scream.sh/,Scream is a highly scalable decentralized lending protocol powered by Fantom.,Fantom,https://icons.llama.fi/scream.png,2,scream,11497,Lending,['Fantom'],scream/index.js,Screamdotsh,,['Chainlink'],3680558.3121216865,-7.1327509040712584,-9.78250063009331,-40.953725761252244,4130798.0,899154.0,,50711.36171384576
489,548,DeFis Network,eos:DFS,DFS,https://defis.network,DeFis Network is the most decentralized finance network built on EOSIO that aggregates all valuable DeFi-protocols.,EOS,https://icons.llama.fi/defis-network.png,2,defis-network,6610,Dexes,['EOS'],dfs/index.js,DFSnetworks,"['https://www.slowmist.com/en/security-audit-certificate.html?id=ca2c97083e94d0958e9376b770b16a7f8ddd53fb1e5f1b9cbabc0ccf8d157d40', 'https://github.com/peckshield/publications/blob/master/audit_reports/DeFis-Network_Swap_audit_report_2020_20_cn_1_0.pdf']",,3676007.949748945,0.16368496120809084,1.8899729763308954,6.656424120158121,,0.0,,
490,671,FODL Finance,0x4c2e59d098df7b6cbae0848d66de2f8a4889b9c3,FODL,https://fodl.finance/,"The Fodl platform combines several money ""legos"" of the DeFi ecosystem - flash loans and collateral lending platforms, combined with proprietary position protection bots and cross-asset price indexing - to build a fully decentralized leverage trading platform.",Ethereum,https://icons.llama.fi/fodl-finance.png,2,fodl-finance,12767,Options,['Ethereum'],fodl/index.js,FODLfi,['https://certificate.quantstamp.com/full/fodl'],,3648152.140127966,0.8925110635653368,4.686738413538194,28.064778059231855,17744135.0,5676504.0,,
491,219,DDEX,-,-,https://ddex.io/,"A decentralized margin exchange built on Ethereum. Trade ETH and BTC with up to 5x leverage. Lend to earn interest.
",Ethereum,https://icons.llama.fi/ddex.png,2,,367,Dexes,['Ethereum'],ddex/index.js,ddexio2018,['https://github.com/HydroProtocol/audit-reports/blob/master/2.0/hydro_audit_report_2019_14_en_1_0.pdf'],,3557848.6475054105,0.7153219202452306,4.254476721624869,23.16657134977345,,,,
492,1384,Hermes Protocol,-,-,https://hermes.maiadao.xyz/,"Hermes is the first DEX that allows low cost, near 0 slippage trades on uncorrelated or tightly correlated assets. The protocol incentivizes fees instead of liquidity.",Metis,https://icons.llama.fi/hermes-protocol.png,0,,,Dexes,['Metis'],hermes-protocol/index.js,MaiaDAOMetis,,,3551628.9392182454,0.786127911837923,3.5033915727471765,15.077662447622188,,,Solidity,
493,596,Flux Protocol,okex:0xd0C6821aba4FCC65e8f1542589e64BAe9dE11228,FLUX,https://flux.01.finance,"Flux Protocol is a borderless lending protocol, where low transaction fees and cross-chain interoperability are reality!",Multi-Chain,https://icons.llama.fi/flux-protocol.jpg,2,flux-protocol,9837,Lending,"['OKExChain', 'Binance', 'Conflux', 'Heco', 'Polygon', 'Arbitrum', 'Ethereum']",flux/index.js,zero1_flux,['https://certik.org/projects/flux'],"['Chainlink', 'TWAP']",3544627.1986021483,-0.0941651284874041,1.8993111126571591,19.785066360442855,,0.0,,84505.70132817049
494,705,TTswap,,-,https://ttswap.space/#/swap,TTSwap is a DEX (decentralized exchange) on the ThunderCore blockchain based on the model: Automated Market-Making (AMM) inspired by Uniswap.,ThunderCore,https://icons.llama.fi/ttswap.png,0,,1450,Dexes,['ThunderCore'],ttswap/index.js,ThunderProtocol,,,3543077.490974921,0.4901236107144342,3.600554714605849,11.892175701773539,,,,
495,499,Polycat,polygon:0x3a3df212b7aa91aa0402b9035b098891d276572b,FISH,https://polycat.finance,"​Polycat is a value-oriented, sustainable and decentralized hybrid yield optimizer (yield farm and yield aggregator) running on the Polygon blockchain.",Polygon,https://icons.llama.fi/polycat.png,2,polycat-finance,10134,Dexes,['Polygon'],polycat/index.js,PolycatFinance,['https://docs.polycat.finance/security#audit'],,3529070.336260686,0.7414582755714605,0.04697731313582665,23.207221261330787,,0.0,,426033.5629209945
496,1825,Nirvana,solana:ANAxByE6G2WjFp7A4NqtWYXb3mgruyzZYg3spfxe6Lbo,ANA,https://nirvana.finance,ANA is a partially-collateralized asset with a built-in rising floor price & renewable yield. It allows for zero liquidation risk loans in the form of the NIRV superstable token.,Solana,https://icons.llama.fi/nirvana.png,0,nirvana-ana,19513,CDP,['Solana'],nirvana/index.js,nirvana_fi,,['Switchboard'],3520312.893637651,-0.14451863213797367,-0.26607700798204803,-0.75168400257445,,0.0,,16698583.901405599
497,491,Terraswap,-,-,https://terraswap.io,Terraswap is a Uniswap-inspired automated market-maker (AMM) protocol implemented with smart contracts on the Terra blockchain. This enables a decentralized on-chain exchange for the various assets involved in Terra ecosystem.,Multi-Chain,https://icons.llama.fi/terraswap.png,0,,,Dexes,"['Terra', 'Terra2']",terraswap/index.js,terraswap_io,,,3487506.1851046346,5.23789920822604,-29.489790286123934,-26.661468364875034,,,,
498,515,Wrap Protocol,tezos:KT1LRboPna9yQY9BrjtQYDS1DVxhKESK4VVd,WRAP,https://app.tzwrap.com,"Through Wrap, users issue wTokens (wrapped tokens) which are representations of ERC20 and ERC721 tokens on the Tezos blockchain. wTokens can then be used on the Tezos blockchain, and their value is pegged to the original tokens.",Ethereum,https://icons.llama.fi/wrap-protocol.png,2,wrap-governance-token,,Synthetics,['Ethereum'],tzwrap/index.js,Wrap_Protocol,['https://leastauthority.com/blog/audit-of-wrap-protocol-smart-contracts-for-tezos-foundation'],,3413391.692092462,0.4723132953378979,3.183355770041544,9.60192641500386,,0.0,,
499,1885,XY Finance,0x77777777772cf0455fb38ee0e75f38034dfa50deXY,XY,https://xy.finance,XY Finance is One-Stop Cross-Chain Swap Aggregator for DeFi & Metaverse.,Multi-Chain,https://icons.llama.fi/xy-finance.jpg,2,xy-finance,16013,Bridge,"['Ethereum', 'Arbitrum', 'Astar', 'Binance', 'Fantom', 'Kucoin', 'ThunderCore', 'Polygon', 'Optimism', 'Cronos', 'Avalanche', 'Moonriver']",xy-finance/index.js,xyfinance,['https://docs.xy.finance/getting-started/security'],[],3362652.7626295257,0.3175027608191243,42.114768357929364,40.15750604368168,29115970.0,2509283.0,,
500,659,JetSwap,bsc:0x0487b824c8261462F88940f97053E65bDb498446,WINGS,https://jetswap.finance,"Jetfuel ecosystem is an all-in-one Defi that's meant to be a one-stop-shop for users, it accounts with an AMM & Yield Farming on Jetswap, Lending/borrowing markets on Fortress, a Yield optimizer on Jetfuel.",Multi-Chain,https://icons.llama.fi/jetswap.png,2,jetswap-token,10810,Dexes,"['Binance', 'Polygon', 'Fantom']",jetswap/index.js,Jetfuelfinance,"['https://jetswap.finance/audit-by-etherauthority.pdf', 'https://jetswap.finance/audit-by-hash0x.pdf']",,3322640.851895891,0.3722266326852548,2.4961230984917364,11.9290101001356,,0.0,,103592.33279123993
501,1824,Swapsicle,avax:0x240248628B7B6850352764C5dFa50D1592A033A8,POPS,https://swapsicle.io,"Swapsicle is a decentralised exchange built on the avalanche blockchain offering swaps, farming and staking opportunities.",Avalanche,https://icons.llama.fi/swapsicle.png,2,swapsicle-pops,,Dexes,['Avalanche'],swapsicle/index.js,SwapsicIeDEX,['https://www.certik.com/projects/swapsicle'],[],3296557.0549132344,-1.1270017415717888,6.390522292309456,28.930561929216253,,,,
